Irradiance (W/m²),Module temperature (°C),Efficiency
414.69,7.6528,0.0835039754330141
320.47,28.256,0.08715442045717897
631.43,39.705,0.0906801780595777
656.64,41.657,0.0841024474318365
112.45,15.763,0.06362159025598153
438.85,27.441,0.09341750074756003
580.86,23.563,0.09879459210765683
1047.9,30.428,0.09185382783802166
582.9,31.032,0.08680179706523332
1110.3,49.569,0.08619139049832113
497.24,30.371,0.07856546753912512
112.8,10.34,0.07990847448660182
265.6,20.564,0.0788306562345528
305.99,32.936,0.09031712666448136
614.18,20.299,0.08644574053751664
1037.2,28.831,0.08331589927230841
610.23,41.201,0.09220739153341047
866.82,28.508,0.09490558460569341
693.16,29.925,0.09590605754980457
528.89,31.784,0.08007606450394429
94.337,20.884,0.04484280485624935
213.39,13.839,0.08592956824480051
1010.9,39.889,0.08498333764945927
121.11,12.302,0.055088579554714974
303.24,45.169,0.08005815135478672
270.48,14.62,0.06596613311534816
981.51,26.807,0.08109497024348206
49.781,12.152,0.04348095632762923
653.51,45.071,0.07232581663023625
165.25,7.4233,0.06315764395204243
1050.7,45.965,0.08891118351781818
512.1,22.874,0.08249916868799503
991.92,36.58,0.09313546033801437
91.798,17.321,0.04997820084381926
30.07,27.326,0.061555500213550614
149.54,12.321,0.06563019257121204
298.58,20.37,0.0874924566972994
273.43,25.049,0.08157183067330909
702.6,43.459,0.0889349593582253
87.218,10.332,0.04335516768710139
45.022,31.38,0.046433071363204986
27.158,11.66,0.04819611423712055
496.46,17.813,0.08365068030182495
746.51,27.35,0.09549617828480304
49.188,24.161,0.08187839978355835
777.89,49.849,0.074719430408772
981.98,23.846,0.0898917093568584
49.532,4.7055,0.048850108963537336
565.34,23.284,0.0870832805599192
764.9,6.1893,0.07160087504836231
432.08,36.356,0.07946219227103575
584.75,26.077,0.09023659963568437
981.82,49.294,0.08173796470222343
177.42,6.4346,0.09384873381758702
993.2,43.952,0.09021144862562315
126.93,13.652,0.07160719061307175
116.92,14.005,0.048894125913645704
721.02,28.439,0.08729862284818843
51.621,25.86,0.0600586988883794
863.4299999999998,41.699,0.08348530074245514
504.44,19.764,0.09400814180766875
761.7,37.872,0.09163963022273175
911.45,28.343,0.09835727840336382
367.42,20.964,0.07790571921371146
37.505,23.513,0.06066990487744333
783.36,45.799,0.08543642280783013
547.47,49.245,0.0695086029272687
877.9099999999999,47.865,0.09085549849505771
285.42,33.779,0.08459479944823897
441.46,39.046,0.08056753399116509
61.925,25.242,0.07751579763831394
360.72,22.621,0.06537093883329717
268.72,20.949,0.07108649227718224
638.38,27.209,0.09339326037245621
301.42,16.927,0.04697752918270016
1146.3,37.541,0.08639844825523617
164.8,36.49,0.0904636696856429
1012.0,24.41,0.07369420251634345
299.6,15.609,0.08625120826940409
1039.2,36.655,0.09306148023584082
1022.3,37.742,0.08208982783797
752.6699999999998,37.552,0.09204199481672846
687.5,41.091,0.09090396714764722
38.953,25.618,0.05776776967203582
555.64,44.64,0.08159704606789532
367.09,22.859,0.08773655218267365
383.34,35.925,0.08597410796214337
1036.6,51.987,0.08565092020767631
517.32,29.374,0.09141282164840188
947.17,48.205,0.07639132782320582
1010.6,52.781,0.08814974039376558
121.56,13.038,0.053607563615258855
373.99,23.029,0.08240124054191122
355.2,21.056,0.09121714959883218
400.98,23.282,0.08036671530630601
618.34,33.329,0.07925716275147658
553.25,27.492,0.08817429464478165
472.96,35.22,0.08557615576879185
133.46,0.5683599999999999,0.07724530738483894
930.42,42.022,0.09433863684838828
128.86,16.638,0.050936006199025795
664.82,27.644,0.07954690938158956
602.79,32.016,0.09288209191811193
637.76,38.344,0.08448030601926469
869.4299999999998,44.762,0.0746648635980591
691.9,42.036,0.09193589164823412
265.75,24.713,0.08911279019765547
313.38,8.429299999999998,0.09997276595753686
964.9,54.486,0.08064154173701651
1072.6,38.086,0.0686071831529121
261.54,24.522,0.07024287682879064
299.21,34.508,0.08811987882498648
942.27,24.272,0.08838466819625447
855.33,30.17,0.09614172903720103
29.117,6.1132,0.043706656373750034
321.81,19.376,0.08290498084465853
65.78699999999999,21.075,0.05799651137748922
426.48,42.839,0.08440221295532088
1012.4,48.893,0.08032432646619957
429.02,8.5213,0.08441061416913262
577.52,24.724,0.093818994368765
1127.0,31.862,0.08714258870632345
1015.2,59.227,0.07333944679087565
90.758,16.347,0.09286798106442963
874.69,31.727,0.0978287508569077
129.92,30.698,0.05833676983661979
732.5299999999999,25.558,0.08389592029200765
222.77,35.744,0.08661988438862894
898.19,45.216,0.08111814981482743
671.4,23.103,0.09755024448668907
717.58,47.624,0.07265290656038075
57.155,21.047,0.05208424912979925
217.11,12.054,0.07741754257692836
1195.3,40.424,0.07678922304790324
92.257,24.999,0.05768674249006948
165.01,14.471,0.08112130641569326
987.37,49.388,0.08456578656395464
494.84,37.706,0.092230727029174
24.402,14.601,0.04505619422809942
1071.8,55.369,0.07673416688403387
104.66,7.1895,0.046276186168794434
127.43,32.705,0.08012655038679646
794.14,36.034,0.09406135750422404
366.72,16.8,0.09598423027102322
23.373,18.336,0.05457538831904772
286.38,35.137,0.08927189701869488
139.12,13.059,0.05199993708603985
887.7899999999998,33.273,0.055496186937313445
160.77,5.4871,0.08053348523389084
844.58,57.702,0.07216096845003045
468.78,32.904,0.0913093102309445
190.49,18.313,0.07962539168458982
51.299,20.115,0.06310968514172541
225.69,36.642,0.0860206808436079
1162.5,40.299,0.0821571327353181
359.12,23.779,0.06941497275146126
288.01,22.311,0.08402111906915789
35.373,17.399,0.04092317960007264
56.355,22.155,0.0641616700536307
185.83,12.629,0.08568539810604094
350.1,15.876,0.06734917843022295
645.61,27.063,0.09475196159380309
232.93,27.148,0.08600859740815257
1055.6,51.898,0.08900883759765964
712.55,27.837,0.08929132520578675
595.1,24.818,0.08119771893171217
34.697,6.8316,0.050924550648709335
700.98,47.375,0.07358119685072478
234.67,41.286,0.07845177339523837
51.24,16.207,0.04938770056676479
1054.2,52.389,0.08849019685078681
856.1699999999998,47.679,0.08642368834448347
27.788,16.367,0.04839197211066609
1299.8,49.114,0.09029410434975907
1004.1,37.966,0.09302101747526398
741.2899999999998,22.095,0.08720810767054939
1043.2,51.088,0.07993670532061761
741.65,32.77,0.09523014188438439
386.33,39.967,0.08578285149437047
1156.0,41.811,0.09333813240564015
447.23,14.719,0.09722508026777234
408.18,32.707,0.09188189384525329
1090.4,34.751,0.09560132067709785
543.3,1.3266,0.05539355242543592
41.011,10.216,0.041008677657292734
310.6,28.38,0.07351251764895504
137.74,17.014,0.06110120204008453
26.114,14.53,0.042073803023949856
471.69,30.59,0.09256467541121526
391.39,14.028,0.09322295226973622
107.09,35.234,0.075267744050043
61.535,1.1644,0.06168882018262512
120.34,20.759,0.07012180779957547
981.84,39.81,0.09173638446167483
467.61,30.73,0.08590650716444867
757.25,51.07,0.08335503039618264
1141.1,46.876,0.09553021795046356
559.38,43.455,0.07829549372175816
494.68,33.021,0.08716029058925887
946.5,48.12,0.07967233305946024
748.27,34.797,0.09605912299951389
330.77,15.668,0.09571157109068029
1127.9,29.737,0.08438348195728966
390.85,29.0,0.09834792681172792
111.08,22.69,0.05931366543096219
293.89,11.017,0.07579990410298251
364.07,28.771,0.08193503180321123
370.14,15.271,0.08096532105962034
684.88,37.477,0.08433782997936895
148.95,21.091,0.07833255220581925
296.55,21.811,0.07927609000955385
630.31,15.823,0.08758016261845987
91.428,24.501,0.07738159635772901
954.91,34.368,0.0934815566595686
374.73,40.376,0.08839407611496579
540.62,39.665,0.091649312466111
206.81,42.496,0.08207480983253737
645.6,46.517,0.08447889914758502
236.15,3.6951,0.0942737390338995
111.69,11.183,0.04812102588283382
1088.0,51.133,0.08539071451207919
231.78,30.163,0.06609866301829512
48.064,6.0295,0.04353568084107224
311.58,15.177,0.0928359281186723
517.27,47.644,0.08893642434089499
43.44,11.246,0.05242284159086105
94.449,9.008,0.07506622143463827
965.34,41.172,0.08693354776426619
1058.9,41.144,0.08966290777788348
174.51,33.727,0.05442982937032169
511.56,16.907,0.09147320416941661
694.36,37.0,0.09404051116536202
320.44,26.665,0.08127810998377025
289.72,28.459,0.08840294463253857
616.09,25.11,0.0944138460941032
93.595,8.0565,0.06543433478756988
633.71,28.971,0.08128086293189353
110.57,14.666,0.0447914455707626
1050.2,55.059,0.08058773246514409
103.95,8.095399999999998,0.07901404668913994
39.046,22.082,0.08724023195653127
740.0,26.336,0.09811382040971763
329.27,29.223,0.08476221954577817
398.83,45.96,0.06749123698213878
785.9299999999998,30.418,0.09283982413680297
387.5,9.434,0.07695520233145729
922.04,28.265,0.0980456262472681
898.62,31.097,0.08299967026845961
591.92,51.171,0.08544545759395474
508.67,54.565,0.0834823782629511
78.313,27.401,0.07848471912118156
391.11,23.976,0.09252465723307217
46.269,0.76426,0.042747192970006204
124.48,0.0317899999999999,0.05094845614532251
623.47,31.275,0.08823389961152876
942.73,23.292,0.08560021050396664
25.286,14.851,0.040776779289355795
1008.9,32.358,0.09769660054524267
213.91,22.785,0.056826808599105834
86.155,11.655,0.06784002742962494
655.04,46.909,0.08539732773806433
52.593,2.4925,0.06288861704133067
348.97,46.64,0.07589441385026263
404.59,25.152,0.0874056402532289
49.953,0.31651,0.0549741788362702
441.37,35.845,0.08122995629561316
90.179,16.397,0.09406166701823372
624.13,17.829,0.08728536363811962
686.33,23.378,0.09430508567135183
315.98,32.539,0.09029984979928252
1158.7,55.2,0.07643217059746316
110.93,29.117,0.07771390947850051
449.15,30.085,0.0707603564295758
301.32,47.034,0.07194480492491416
471.45,15.308,0.08486220900971367
421.74,25.353,0.0901264905514189
344.99,33.316,0.08780713020180755
196.41,18.768,0.08817199522983346
732.61,32.502,0.08492195101705441
214.39,21.21,0.07031969403568258
494.88,36.306,0.0783103940839903
784.95,44.007,0.09044264580930621
788.1799999999998,56.521,0.08491710358297683
992.57,58.403,0.08025063436417539
976.98,53.027,0.07626791279811616
31.047,16.744,0.04962864545126168
478.94,34.402,0.09493959334253668
1078.0,54.066,0.07620518727025151
974.84,37.312,0.09330486494830746
1121.3,48.9,0.08005331269736829
957.1400000000002,38.248,0.09254501216806274
1052.0,46.643,0.08380618922534624
263.01,18.372,0.09206118720610748
868.2999999999998,51.606,0.07012573788023616
1028.8,41.526,0.08160340663809755
170.4,15.418,0.08319567911683388
471.09,41.865,0.06797155765156078
382.76,29.575,0.0858098855534715
691.63,45.69,0.08638607731344801
826.88,46.69,0.07912246326977582
900.2,36.033,0.09081556955662935
691.77,43.623,0.08460731503355529
1019.5,54.077,0.07446586019369092
102.99,18.143,0.07247856033725468
884.25,29.486,0.09728662047684646
408.64,26.615,0.09413534622725184
65.359,10.357,0.06687283794378496
363.82,34.272,0.07208357293035729
148.28,26.569,0.08475693267885903
712.78,46.103,0.0893718189190223
195.19,21.59,0.06656992505649814
286.59,6.7141,0.09260757923669301
257.14,31.586,0.07473583062835248
512.04,26.14,0.08506963346244481
826.0499999999998,15.883,0.0907027294224962
572.24,13.905,0.09781179105280943
1034.9,40.83,0.07749276723894315
535.02,40.956,0.0765497679688276
392.37,35.17,0.08240697310311473
248.98,13.321,0.09154299396490022
1070.8,56.709,0.08530712655472064
790.22,32.871,0.08259383730296828
420.77,17.429,0.09783929667513729
434.9,19.511,0.09262886505102802
1183.1,39.998,0.09704288567655205
516.08,14.847,0.0931164403428106
484.27,31.705,0.08472769661781786
1080.8,33.253,0.090031696678766
1151.8,43.375,0.05039266455279605
621.86,35.21,0.09243688529881126
876.6599999999999,39.495,0.09069195482545275
166.33,20.988,0.048263592747445155
70.796,-0.05247,0.07053179911148079
772.61,33.127,0.07885178067123277
1002.9,44.931,0.09128934296094579
947.26,55.374,0.08250288031651286
63.188,7.445999999999999,0.06428694185955089
270.18,30.279,0.0568944275212206
1085.1,42.652,0.09006448077551851
159.21,32.813,0.08085925083945744
1006.4,41.874,0.09200132825836733
974.12,56.573,0.0868647186790491
338.45,34.162,0.07420533272615946
298.36,23.436,0.07069451695793337
642.21,28.139,0.09491158706247689
332.2,32.87,0.08889736084868413
893.27,43.573,0.08566243693325656
153.22,21.014,0.09533163839237632
258.0,14.852,0.09369147094067341
48.457,13.999,0.04096924244215445
778.76,30.223,0.09763361465729882
673.13,28.239,0.09423968237551526
779.65,45.355,0.08974454278300624
142.31,28.403,0.08073524166975181
170.38,1.3555,0.07423984426805016
367.14,7.0212,0.04374716576362791
486.43,30.824,0.07616065964806183
149.53,26.573,0.09966855949719954
713.33,33.824,0.09500685394056832
324.28,13.471,0.09618554486049136
637.89,43.729,0.08229057234819909
1029.3,38.436,0.08500218363652402
404.49,8.6395,0.04365010219875762
48.28,5.5962,0.05577356290543044
579.17,42.389,0.0783964814790155
409.34,38.91,0.08069756028884682
556.39,44.581,0.0916779648439242
65.258,10.938,0.05102765487803285
986.22,34.481,0.09438811118917816
171.75,9.8541,0.08714079666725182
87.494,28.417,0.0752471229783742
556.39,37.022,0.09226191990256413
47.406,13.747,0.05567236868724565
934.13,44.962,0.08119054059396376
1290.6,54.607,0.08434220625159872
494.4,33.585,0.0864703326238538
1019.7,48.344,0.08383538855617685
834.82,49.294,0.08792106014242326
230.37,36.554,0.07876840084333603
76.92199999999998,8.8963,0.07023223066109252
330.42,19.305,0.07981904405632455
196.15,41.617,0.08503941233434877
348.99,14.554,0.09495639224703929
1127.5,44.421,0.08760382370805588
112.36,4.3115,0.08377695457307685
1178.1,39.905,0.08438292244147784
68.959,26.698,0.07502010224674065
236.15,13.345,0.09010056421218295
571.85,37.246,0.08007687368278286
1039.2,34.525,0.09645118962050249
82.56999999999998,23.243,0.07213359913483851
885.6799999999998,49.239,0.09079960588932014
1072.9,54.807,0.08293072788960379
972.69,34.721,0.07911035885260616
177.11,2.1983,0.07793312170073817
76.367,7.483799999999999,0.06271870641721053
848.0599999999998,39.292,0.09252193536689904
973.78,48.732,0.08737169819352184
225.34,6.6008,0.08463887383180166
949.96,32.087,0.0826985329737617
295.34,33.152,0.07765884948998215
961.47,28.162,0.08541451914326985
1014.3,52.066,0.07764312233118621
432.35,45.834,0.08196801843988062
557.62,25.728,0.09086929199854221
1100.1,42.449,0.08054122194293983
684.93,14.199,0.09746988704046514
367.05,28.248,0.07954461352322786
400.36,43.972,0.09240543850360619
90.81,23.957,0.07109382048646035
26.457,20.456,0.053342112680051755
31.123,8.502499999999998,0.0435580393497458
174.74,16.03,0.08225826105694607
978.03,47.089,0.08647507496854676
942.6,45.703,0.08093756949348467
120.88,37.682,0.081650161558709
798.5499999999998,45.843,0.07427365954916786
636.45,30.417,0.09080361413386656
87.134,5.2685,0.06697031731216281
1110.2,58.488,0.0843177937197354
859.44,30.432,0.09394218438637499
128.23,17.427,0.0745590954194505
851.72,36.781,0.0943635490604916
984.81,19.528,0.08968388966402135
923.9,31.119,0.08868063081657977
1034.3,54.387,0.08887051465844613
744.39,34.794,0.08775573601632908
30.541,23.801,0.05898873000719054
217.04,-0.07233,0.07965744586891041
1082.8,43.298,0.09059259267197399
614.93,36.636,0.08750082026122079
204.67,14.637,0.0878533082203163
162.79,31.099,0.04087499608909875
287.96,25.168,0.0793181260440061
257.95,9.0132,0.08536496317236215
821.71,34.866,0.08842809040488442
669.96,37.898,0.08357718259283597
1058.5,56.3,0.08273559942689583
50.353,30.649,0.04911697226120678
303.44,14.85,0.0916825102275234
691.93,-2.7847,0.05282377156446354
432.74,30.778,0.09676483742670308
37.546,28.658,0.06117099204006672
637.52,45.605,0.08596042778073364
371.48,26.687,0.07810292861550738
695.77,40.434,0.09376297301994248
1025.9,37.728,0.09236126228728159
217.62,2.3451,0.08770234964371565
940.23,50.476,0.08862051145935808
818.09,26.795,0.09061365921938083
923.13,53.972,0.07496971880326303
1018.2,36.519,0.08246922178799232
51.424,14.293,0.06535622616655118
939.16,57.109,0.07404399981664404
643.56,38.793,0.08741136030086685
158.51,33.522,0.08199022271823055
90.94,6.98,0.08106609687227684
73.524,23.008,0.06139445646871387
855.69,47.876,0.08467052302914388
394.05,30.58,0.09343501787598611
829.9099999999999,47.316,0.0893630420422712
938.21,26.157,0.09992487612299147
1144.7,43.299,0.07899611648285106
208.92,22.839,0.08803787068561471
1066.3,43.562,0.08512302399018042
686.33,46.68,0.07069560398515733
893.7799999999999,37.253,0.08501449122659262
806.35,25.117,0.09770354976869647
497.81,40.641,0.06302948813856911
493.74,16.322,0.09511542027947045
248.12,28.641,0.08364600928697857
315.55,15.676,0.08504612060471316
1029.9,50.561,0.08723824051252949
165.23,23.67,0.06436418521104052
1180.2,48.639,0.08243491009587466
920.25,46.804,0.08133251777448808
308.54,16.533,0.08367684699601624
1096.7,51.119,0.07975552320979817
372.25,17.956,0.08938375828043586
573.31,36.804,0.07417248828414791
171.63,35.697,0.08199579473949578
815.39,36.314,0.09528872322020507
500.63,41.325,0.07955992854722073
106.55,14.859,0.06540203492617708
81.174,6.8699,0.07133096365335183
124.93,17.966,0.06479683326351111
268.24,26.268,0.04038543088937309
148.07,6.6384,0.07171147056906337
279.7,37.481,0.07018057503740095
105.11,2.4056,0.04813775697182708
300.67,27.937,0.09232867979015949
124.04,17.3,0.05120469006361729
765.98,39.311,0.09153876990336048
131.74,34.303,0.06447541280339007
432.57,30.193,0.08175963049935427
156.2,35.322,0.07843769848871324
231.14,27.349,0.08409999468928955
857.85,50.464,0.0837095002369695
685.57,32.116,0.09187438784939728
1116.9,64.887,0.0787731806224506
1077.0,54.235,0.08186082735846262
747.48,36.88,0.09383760406093082
290.78,30.606,0.08451481385063546
879.75,32.362,0.08627323792090937
636.57,33.039,0.0857410663934296
297.79,11.493,0.08116985345018567
346.45,12.086,0.06690559871461632
1054.8,35.885,0.09489113842806654
430.6,11.468,0.08402196724700486
679.45,30.448,0.0971215321673142
944.02,53.854,0.08804522419937563
158.78,4.8599,0.07744505647522576
518.69,17.278,0.09484827236634749
1164.3,43.87,0.08015075089806536
165.37,39.099,0.06492617829874317
418.66,32.34,0.08860388527888466
191.51,32.609,0.06340864691656034
980.33,44.965,0.08977245493874879
47.227,6.2382,0.06289644223987678
1050.2,48.819,0.08271074686462737
980.09,28.9,0.06042308157318553
75.70399999999998,21.373,0.06399715269438383
261.45,37.321,0.08784570920391452
463.45,13.583,0.0883104459396738
782.51,48.075,0.09299455216165703
245.19,18.605,0.07657990377211465
942.04,47.986,0.08539367782359726
1042.6,57.329,0.0769570224713965
387.91,18.713,0.09884545723972464
693.68,31.909,0.08281149042616633
302.32,29.036,0.0727815406689991
752.27,31.956,0.08948299819453484
434.28,22.949,0.08652397530019632
123.41,24.093,0.09734431164579216
1059.9,39.623,0.09502104503834095
1036.2,45.25,0.0928429797005268
172.48,12.672,0.0847056412890289
271.88,21.779,0.09221603275524215
359.54,5.9859,0.09817536110802907
470.53,34.146,0.08940548995507612
411.75,36.847,0.06851372511424281
540.29,34.227,0.09184489086945427
203.51,27.54,0.0797524375514731
224.22,14.843,0.04891294563983341
850.25,22.975,0.09675319160291829
123.11,40.883,0.06459002849987795
313.28,23.131,0.08325212809234286
545.02,28.003,0.08279617230576315
281.87,14.493,0.08128473459128589
509.1,19.491,0.08642540003189364
45.656,27.676,0.04009333823542548
1020.3,54.325,0.07863739482618064
894.7,52.703,0.08771088350974711
49.658,8.3544,0.05040861590252044
142.43,24.556,0.05560579718106413
143.14,-1.3457,0.07511360411482655
722.49,24.229,0.09578354344010497
675.37,23.932,0.09228383789454614
596.95,29.364,0.09567352094795177
108.27,2.3177,0.08018969628621422
937.1,36.474,0.09454178830626252
150.5,30.189,0.04180126199035402
386.23,18.223,0.08078774900976475
254.75,44.497,0.06209089056781492
895.4199999999998,32.422,0.08383686812245247
66.811,15.515999999999998,0.046722716020189264
577.39,12.194,0.08641427257504507
280.31,21.222,0.09429202938437571
363.87,35.508,0.059914468070717104
498.77,37.165,0.07339896177751018
215.2,8.4673,0.0843980175536168
198.68,23.117,0.09059377469416674
260.03,30.267,0.08451318513584752
418.5,13.128,0.07991361011961791
825.0,40.799,0.09092466312524332
126.96,32.132,0.07226269385712918
1185.8,56.056,0.07894216106227883
295.04,31.428,0.08605883891754082
239.08,17.019,0.0875957644239373
81.14499999999998,14.027,0.07175583750974866
73.56999999999998,11.981,0.06991714547875419
67.255,3.173,0.056061412202255016
346.77,28.304,0.0833552423483639
431.36,40.777,0.08319565385812015
195.44,12.757,0.09814317622904586
993.01,29.528,0.08506205162315002
186.01,8.6296,0.08178376659962824
734.4299999999998,47.726,0.08162603881472308
39.444,24.589,0.0757819223888385
284.92,31.701,0.08759411254460214
229.55,7.0364,0.08073960088582113
680.98,54.626,0.09045129701853222
181.39,9.5257,0.08565800308877844
1144.5,46.813,0.08847517913471825
1053.0,37.682,0.09069266701536352
164.97,23.136,0.07247923940308276
760.24,41.188,0.08268595268560686
508.58,31.681,0.08937392732749125
58.129,29.994,0.05895685786867979
768.49,36.016,0.09590014296905092
739.76,38.801,0.0897660114092177
771.2999999999998,31.615,0.06947758932946133
35.042,11.186,0.05851719278408743
553.23,40.249,0.08763513741127073
961.31,41.182,0.09122963306093962
1079.4,46.837,0.09033275919355054
111.19,16.454,0.04933778409786574
815.73,32.331,0.08701370959485087
566.94,31.101,0.0869617835248801
1056.9,44.367,0.08112772000875035
253.05,19.069,0.06930778116592164
346.74,4.8116,0.0897471854414934
76.92799999999998,4.1855,0.06815378154795194
1025.4,28.313,0.08335319761602741
1132.3,50.582,0.07920973557263401
1010.5,36.995,0.07960919257862892
569.8,20.621,0.08428226828558368
1079.7,44.066,0.09124420641318724
45.382,3.4271,0.05191094767605501
272.75,22.992,0.08083012007598622
405.04,38.346,0.08510054703197237
236.45,18.446,0.06704012250552686
1031.7,53.684,0.0777556193088542
888.32,35.331,0.0944429548877299
775.25,44.471,0.08072259352991354
793.11,37.171,0.08271089712490308
322.12,31.041,0.0583396704252479
431.59,16.298,0.0923944073757973
826.9299999999998,28.374,0.074514049587365
946.93,43.029,0.07793282848581953
870.1,36.094,0.09663017045594456
929.61,46.183,0.08230750866818283
174.85,39.804,0.0892600975485352
319.89,29.078,0.06999660588362476
961.17,38.341,0.08567055792588672
96.649,22.485,0.0848945468921324
33.71,21.834,0.05718308927601322
738.94,48.201,0.08658138693556076
46.367,26.799,0.06790273077715762
861.75,24.452,0.07317581935486041
891.46,52.063,0.07912070820853127
1000.1,56.251,0.08154841374544684
312.17,38.377,0.07587490218099653
627.11,31.549,0.08290816667910485
185.9,24.503,0.0609706210777332
259.79,27.6,0.0730418765502635
1019.1,49.666,0.08634907498034944
381.73,28.124,0.06676260189979208
936.31,57.868,0.07398522286410723
1050.5,59.179,0.08022544865951978
494.37,8.765,0.08932406497660968
1167.9,44.08,0.07786688729424525
50.275,3.245,0.057744568157355854
100.92,19.331,0.07240392122272031
612.25,38.559,0.09253402650709366
656.47,26.17,0.0827568560427217
960.23,34.875,0.09494893298957043
1054.8,27.848,0.09031788217060259
95.769,13.288,0.06752070487749008
1059.5,37.85,0.09340627210600438
480.27,48.036,0.06638240019551098
378.38,22.05,0.09435824814436189
452.5,29.871,0.08864323771101745
1071.6,43.821,0.08253631760401967
144.65,4.0749,0.0665882707863802
853.15,33.463,0.09222155897773733
499.35,29.64,0.09525188381032931
936.31,31.78,0.09629462948572094
235.96,22.105,0.09256873912968032
1032.6,32.645,0.08709842796608436
201.48,15.06,0.06426130842293346
245.55,22.478,0.06904499764266438
810.36,29.357,0.09328941553750053
804.76,39.603,0.09196729933480953
994.47,57.623,0.08691245346817632
1040.8,45.631,0.08267732462484628
174.19,16.223,0.0681527597264059
972.58,43.729,0.09138262837113843
46.546,13.384,0.05401213641949929
662.65,42.302,0.09062934057514178
359.13,21.874,0.08054875997756193
328.61,17.42,0.08819628087732133
566.25,17.135,0.09410981173536648
68.342,15.566,0.04898815679504108
104.0,9.2293,0.07092192929325128
597.31,22.882,0.09476663030412016
48.357,27.947,0.050578717871066714
685.46,32.046,0.08994960855795878
833.0299999999999,24.304,0.08883233496992907
551.48,18.351,0.08872181224070641
1115.4,54.513,0.08455633116922925
236.38,17.494,0.08897499993600813
826.12,31.891,0.0910893396096119
364.52,37.21,0.08274794859349635
213.88,22.203,0.09537826208033584
189.89,24.011,0.08303714648677556
579.62,31.601,0.0956168990950285
769.99,37.269,0.07912546719206212
979.78,30.68,0.08795330179630387
836.99,48.132,0.09031435126898561
1119.6,51.363,0.08332855837596372
51.852,11.985,0.061228171519060015
43.277,18.286,0.061573877530476884
573.42,35.11,0.08685355241913552
1073.5,61.424,0.07724036334008981
1017.6,40.812,0.08082204098866987
725.2,21.94,0.08220434038917254
278.0,20.737,0.07638481009639037
65.551,13.049,0.06599164746862618
483.21,40.698,0.0934848490813005
508.97,37.392,0.09098277115754308
358.33,29.46,0.0951829901080586
119.19,10.557,0.07810004448107334
909.8,32.445,0.08816554500668095
103.33,5.5827,0.06716097027420385
471.54,41.873,0.0839073797943204
61.886,16.391,0.05962864301148942
1193.0,45.145,0.08420441246405941
224.75,11.607,0.08566501343529002
172.82,21.852,0.07674550338350215
934.1400000000002,48.922,0.0801622011770639
791.4,37.208,0.09119899675762268
929.24,51.159,0.0673348591417826
607.24,14.923,0.08385757569396148
892.86,23.722,0.0943526197458812
1010.9,48.35,0.09004216247625295
391.46,28.84,0.08010010830273162
838.65,35.126,0.08083462733619433
269.7,28.798,0.08614812147954605
72.021,24.834,0.06065367279342531
1026.8,56.219,0.07754387148821047
58.29,10.304,0.0602984193029451
178.25,36.049,0.08526977237020836
102.24,10.65,0.07325912003771953
310.19,28.696,0.08443683841916763
1120.8,43.066,0.08469617788253196
565.39,32.231,0.0786286705983885
175.13,33.703,0.050053398258244924
497.11,28.419,0.07639014673482435
269.81,41.57,0.07457167023323023
670.27,44.81,0.09107054859986127
699.7,39.307,0.07702193841763101
346.01,29.278,0.07901814747681919
219.58,36.747,0.09158500874611732
242.14,11.72,0.0743850822362324
955.15,39.681,0.08357164453592789
538.39,33.826,0.08364796125471388
149.8,16.883,0.06278297849266629
305.16,35.875,0.06307589037555292
979.94,55.653,0.08299602331091577
253.53,35.757,0.06052622343418514
245.94,11.236,0.08735650638141285
272.59,17.548,0.09010889950124186
611.75,25.07,0.0962122652957155
481.26,16.384,0.09406513868769573
493.16,7.5355,0.09047936567939424
594.19,41.465,0.08635910628633406
186.1,28.6,0.08851392232607141
121.18,14.454,0.0872002734267888
601.54,43.358,0.0814996172071184
350.6,21.822,0.08159595686891856
949.73,43.02,0.0902212925924649
923.71,27.18,0.0960468506200444
182.19,17.465,0.08615080047750755
807.4,30.471,0.083509550745944
78.534,14.055,0.06956634914163842
392.4,19.131,0.08834240963723089
74.36,26.953,0.08135175099375425
1093.1,40.754,0.09247624675644077
54.607,14.503,0.06812040229499275
635.26,28.195,0.09621742798035164
783.09,38.334,0.08411321028450222
87.923,13.55,0.06083384974435986
527.37,21.882,0.08604340309509659
61.959,10.036,0.06715000301624538
240.19,24.206,0.06998879720290506
578.69,41.394,0.08630178668474217
695.99,50.89,0.08701079138526238
485.04,26.053,0.0878262700820826
1003.2,42.49,0.0913859735047599
1055.6,62.056,0.08451756597575939
1019.0,33.64,0.09123788507377646
582.67,33.984,0.07517304391317872
434.17,33.925,0.09363412692080324
1040.8,30.784,0.09780006007683847
951.68,48.052,0.08508956334091482
460.92,14.672,0.09870347414865939
528.14,38.236,0.08302561903120949
518.98,20.434,0.08683710725445591
1008.4,37.57,0.0888187792785114
246.8,26.842,0.0712442933032245
465.59,51.292,0.08534817441771653
655.48,28.765,0.09091511215047174
402.82,27.317,0.09522176570634959
1026.7,41.879,0.09296741768910172
815.09,50.572,0.08983470953405785
962.94,24.934,0.08865651814642701
249.46,2.0836,0.08479152100738174
137.93,10.927,0.06035001748215557
564.0,13.83,0.07128056361375881
68.867,14.65,0.06450507546300092
1079.9,52.868,0.08164099552279307
646.71,37.031,0.0867997598453681
